season_year,team_id,team_name,game_id,wl,total_mins,total_points
2010-11,1610612753,Orlando Magic,0021000975,L,53,120
2014-15,1610612765,Detroit Pistons,0021401195,W,48,116
2011-12,1610612752,New York Knicks,0021100878,W,48,103
2014-15,1610612737,Atlanta Hawks,0021400558,W,48,120
2014-15,1610612742,Dallas Mavericks,0021400972,W,48,129
2011-12,1610612737,Atlanta Hawks,0021100876,W,48,109
2014-15,1610612737,Atlanta Hawks,0021400370,W,48,127
2014-15,1610612751,Brooklyn Nets,0021400341,W,48,114
2011-12,1610612748,Miami Heat,0021100449,W,48,111
2011-12,1610612742,Dallas Mavericks,0021100306,W,48,122
2011-12,1610612741,Chicago Bulls,0021100349,W,48,113
2011-12,1610612765,Detroit Pistons,0021100978,W,48,108
2014-15,1610612745,Houston Rockets,0021400536,W,48,120
2014-15,1610612744,Golden State Warriors,0021401082,W,48,107
2014-15,1610612757,Portland Trail Blazers,0021400456,W,48,101
2011-12,1610612756,Phoenix Suns,0021100832,W,48,125
2014-15,1610612756,Phoenix Suns,0021400013,W,48,119
2011-12,1610612753,Orlando Magic,0021100541,W,48,114
2014-15,1610612757,Portland Trail Blazers,0021400115,W,48,130
2014-15,1610612757,Portland Trail Blazers,0021400096,W,48,116
2014-15,1610612745,Houston Rockets,0021400564,W,48,113
2011-12,1610612746,Los Angeles Clippers,0021100591,W,48,120
2014-15,1610612745,Houston Rockets,0021400043,W,48,104
2014-15,1610612745,Houston Rockets,0021400584,W,48,112
2011-12,1610612744,Golden State Warriors,0021100688,W,48,101
2014-15,1610612739,Cleveland Cavaliers,0021400658,W,48,108
2011-12,1610612753,Orlando Magic,0021100971,W,48,102
2011-12,1610612749,Milwaukee Bucks,0021100262,W,48,105
2011-12,1610612746,Los Angeles Clippers,0021100927,W,48,104
2011-12,1610612746,Los Angeles Clippers,0021100298,W,48,109
2011-12,1610612750,Minnesota Timberwolves,0021100616,W,48,127
2014-15,1610612739,Cleveland Cavaliers,0021401225,W,53,113
2014-15,1610612739,Cleveland Cavaliers,0021401148,W,48,99
2011-12,1610612765,Detroit Pistons,0021100691,L,48,115
2011-12,1610612737,Atlanta Hawks,0021100624,L,53,117
2011-12,1610612742,Dallas Mavericks,0021100909,L,63,121
2014-15,1610612756,Phoenix Suns,0021400307,L,53,120
2011-12,1610612750,Minnesota Timberwolves,0021100706,L,58,140
2020-21,1610612745,Houston Rockets,0022000127,W,48,132
2020-21,1610612744,Golden State Warriors,0022000339,W,48,147
2020-21,1610612749,Milwaukee Bucks,0022000073,W,48,126
2020-21,1610612762,Utah Jazz,0022000497,W,48,114
2020-21,1610612756,Phoenix Suns,0022000455,W,48,132
2020-21,1610612742,Dallas Mavericks,0022000986,W,48,127
2020-21,1610612738,Boston Celtics,0022000685,W,48,122
2020-21,1610612757,Portland Trail Blazers,0022000639,W,48,125
2020-21,1610612761,Toronto Raptors,0022000277,L,48,108
2020-21,1610612748,Miami Heat,0022001062,L,48,108
2016-17,1610612745,Houston Rockets,0021601010,W,48,139
2012-13,1610612761,Toronto Raptors,0021200439,W,48,123
2016-17,1610612745,Houston Rockets,0021600812,W,48,133
2016-17,1610612748,Miami Heat,0021600921,W,48,120
2012-13,1610612748,Miami Heat,0021200044,W,48,124
2012-13,1610612748,Miami Heat,0021200741,W,48,111
2016-17,1610612739,Cleveland Cavaliers,0021601156,W,48,122
2016-17,1610612743,Denver Nuggets,0021601214,W,48,109
2016-17,1610612745,Houston Rockets,0021600924,W,48,123
2012-13,1610612748,Miami Heat,0021201049,W,48,108
2016-17,1610612745,Houston Rockets,0021600435,W,48,125
2012-13,1610612752,New York Knicks,0021201010,W,48,106
2012-13,1610612760,Oklahoma City Thunder,0021200617,W,48,109
2016-17,1610612739,Cleveland Cavaliers,0021600835,W,48,113
2016-17,1610612738,Boston Celtics,0021600553,W,48,117
2012-13,1610612754,Indiana Pacers,0021200160,W,53,115
2012-13,1610612745,Houston Rockets,0021200866,W,48,118
2012-13,1610612740,New Orleans Hornets,0021200203,W,48,105
2016-17,1610612745,Houston Rockets,0021601200,W,48,135
2012-13,1610612745,Houston Rockets,0021200926,W,48,94
2016-17,1610612739,Cleveland Cavaliers,0021601150,W,58,135
2012-13,1610612752,New York Knicks,0021201145,W,48,125
2012-13,1610612745,Houston Rockets,0021200804,W,48,122
2016-17,1610612758,Sacramento Kings,0021600806,W,48,108
2012-13,1610612758,Sacramento Kings,0021200434,W,48,106
2016-17,1610612766,Charlotte Hornets,0021600881,L,53,121
2016-17,1610612752,New York Knicks,0021600711,L,68,139
2012-13,1610612752,New York Knicks,0021200167,L,48,111
2012-13,1610612744,Golden State Warriors,0021200853,L,48,105
2012-13,1610612757,Portland Trail Blazers,0021200540,L,48,97
2016-17,1610612743,Denver Nuggets,0021600526,L,48,113
2012-13,1610612747,Los Angeles Lakers,0021200297,L,48,110
2016-17,1610612742,Dallas Mavericks,0021600005,L,53,121
2016-17,1610612746,LA Clippers,0021600675,L,48,110
2023-24,1610612742,Dallas Mavericks,0022301213,W,48,147
2023-24,1610612738,Boston Celtics,0022300780,W,48,136
2022-23,1610612738,Boston Celtics,0022201146,W,48,140
2023-24,1610612752,New York Knicks,0022301053,W,48,145
2023-24,1610612755,Philadelphia 76ers,0022300255,W,48,138
2023-24,1610612760,Oklahoma City Thunder,0022300215,W,48,134
2022-23,1610612758,Sacramento Kings,0022200712,W,48,133
2022-23,1610612756,Phoenix Suns,0022200718,W,48,128
2023-24,1610612740,New Orleans Pelicans,0022300345,W,48,146
2023-24,1610612742,Dallas Mavericks,0022301047,W,48,132
2023-24,1610612738,Boston Celtics,0022300630,W,48,143
2022-23,1610612749,Milwaukee Bucks,0022201102,W,48,144
2023-24,1610612749,Milwaukee Bucks,0022300027,W,48,130
2022-23,1610612742,Dallas Mavericks,0022200891,W,48,142
2023-24,1610612753,Orlando Magic,0022301075,W,48,118
2023-24,1610612751,Brooklyn Nets,0022300851,W,48,124
2023-24,1610612747,Los Angeles Lakers,0022300026,W,48,134
2023-24,1610612738,Boston Celtics,0022300984,W,48,119
2023-24,1610612738,Boston Celtics,0022300373,W,48,144
2023-24,1610612762,Utah Jazz,0022300125,W,48,133
2023-24,1610612758,Sacramento Kings,0022300342,W,48,125
2022-23,1610612759,San Antonio Spurs,0022201032,W,48,132
2022-23,1610612754,Indiana Pacers,0022201045,W,48,139
2022-23,1610612758,Sacramento Kings,0022201059,W,48,132
2022-23,1610612738,Boston Celtics,0022200314,W,48,134
2023-24,1610612756,Phoenix Suns,0022301010,W,48,128
2023-24,1610612740,New Orleans Pelicans,0022301170,W,48,135
2022-23,1610612746,LA Clippers,0022201141,W,48,141
2022-23,1610612754,Indiana Pacers,0022200147,W,48,129
2022-23,1610612751,Brooklyn Nets,0022200742,W,48,122
2022-23,1610612742,Dallas Mavericks,0022200405,W,48,121
2022-23,1610612749,Milwaukee Bucks,0022200973,W,48,117
2023-24,1610612754,Indiana Pacers,0022300039,W,48,157
2023-24,1610612758,Sacramento Kings,0022300632,W,48,134
2022-23,1610612738,Boston Celtics,0022201062,L,48,117
2023-24,1610612754,Indiana Pacers,0022300133,L,48,124
2023-24,1610612762,Utah Jazz,0022300576,L,48,137
2022-23,1610612754,Indiana Pacers,0022200887,L,53,138
2022-23,1610612749,Milwaukee Bucks,0022200628,L,48,102
2023-24,1610612739,Cleveland Cavaliers,0022300846,L,58,123
2022-23,1610612756,Phoenix Suns,0022200384,L,48,117
2022-23,1610612742,Dallas Mavericks,0022200647,L,48,119
2015-16,1610612762,Utah Jazz,0021501104,W,48,123
2015-16,1610612757,Portland Trail Blazers,0021500982,W,48,121
2015-16,1610612757,Portland Trail Blazers,0021500815,W,48,137
2015-16,1610612746,LA Clippers,0021500714,W,48,120
2015-16,1610612739,Cleveland Cavaliers,0021500511,W,48,122
2015-16,1610612737,Atlanta Hawks,0021501056,W,48,122
2015-16,1610612745,Houston Rockets,0021501195,W,48,130
2015-16,1610612740,New Orleans Pelicans,0021500657,W,48,116
2015-16,1610612744,Golden State Warriors,0021500083,W,48,119
2015-16,1610612744,Golden State Warriors,0021500035,W,48,134
2015-16,1610612737,Atlanta Hawks,0021501188,W,48,118
2015-16,1610612757,Portland Trail Blazers,0021500617,W,48,108
2015-16,1610612744,Golden State Warriors,0021500177,W,48,124
2015-16,1610612739,Cleveland Cavaliers,0021500466,W,48,101
2015-16,1610612739,Cleveland Cavaliers,0021500575,W,53,110
2015-16,1610612745,Houston Rockets,0021500711,L,48,122
2015-16,1610612743,Denver Nuggets,0021500409,L,48,125
2015-16,1610612756,Phoenix Suns,0021500198,L,48,116
2015-16,1610612747,Los Angeles Lakers,0021500851,L,48,119
2015-16,1610612755,Philadelphia 76ers,0021501222,L,48,105
2013-14,1610612758,Sacramento Kings,0021300552,W,48,124
2013-14,1610612744,Golden State Warriors,0021300017,W,48,125
2013-14,1610612743,Denver Nuggets,0021301124,W,48,137
2013-14,1610612748,Miami Heat,0021300164,W,48,120
2010-11,1610612754,Indiana Pacers,0021000168,W,48,107
2010-11,1610612737,Atlanta Hawks,0021000520,W,48,110
2010-11,1610612745,Houston Rockets,0021000817,W,48,121
2010-11,1610612747,Los Angeles Lakers,0021000053,W,48,124
2013-14,1610612744,Golden State Warriors,0021300048,W,48,110
2010-11,1610612744,Golden State Warriors,0021000534,W,48,116
2010-11,1610612744,Golden State Warriors,0021000029,W,48,109
2013-14,1610612746,Los Angeles Clippers,0021300050,W,48,137
2013-14,1610612737,Atlanta Hawks,0021300372,W,48,124
2013-14,1610612761,Toronto Raptors,0021300438,W,48,115
2013-14,1610612756,Phoenix Suns,0021300400,W,48,123
2013-14,1610612751,Brooklyn Nets,0021301134,W,48,116
2010-11,1610612753,Orlando Magic,0021000223,W,48,111
2010-11,1610612753,Orlando Magic,0021000542,W,48,117
2010-11,1610612744,Golden State Warriors,0021000585,W,48,122
2013-14,1610612744,Golden State Warriors,0021301213,W,48,130
2010-11,1610612753,Orlando Magic,0021001162,W,53,111
2013-14,1610612742,Dallas Mavericks,0021301059,W,53,128
2013-14,1610612751,Brooklyn Nets,0021300908,W,48,103
2013-14,1610612744,Golden State Warriors,0021300474,W,48,123
2013-14,1610612756,Phoenix Suns,0021300889,W,48,129
2013-14,1610612757,Portland Trail Blazers,0021300147,W,53,118
2013-14,1610612752,New York Knicks,0021301069,W,48,107
2013-14,1610612764,Washington Wizards,0021300931,W,48,114
2010-11,1610612742,Dallas Mavericks,0021000346,W,48,103
2010-11,1610612759,San Antonio Spurs,0021000428,W,48,109
2013-14,1610612756,Phoenix Suns,0021300915,W,48,128
2010-11,1610612756,Phoenix Suns,0021000076,W,58,123
2010-11,1610612745,Houston Rockets,0021000659,W,48,129
2013-14,1610612757,Portland Trail Blazers,0021300365,W,48,119
2013-14,1610612744,Golden State Warriors,0021300251,W,48,115
2013-14,1610612742,Dallas Mavericks,0021300843,W,48,110
2013-14,1610612744,Golden State Warriors,0021301112,W,53,122
2013-14,1610612738,Boston Celtics,0021300625,W,53,113
2010-11,1610612744,Golden State Warriors,0021000782,W,48,116
2013-14,1610612751,Brooklyn Nets,0021300383,L,53,120
2010-11,1610612753,Orlando Magic,0021000574,L,48,124
2013-14,1610612752,New York Knicks,0021300714,L,48,98
2010-11,1610612756,Phoenix Suns,0021000937,L,53,118
2013-14,1610612752,New York Knicks,0021300626,L,48,106
2013-14,1610612737,Atlanta Hawks,0021300345,L,48,106
2013-14,1610612748,Miami Heat,0021301167,L,48,102
2013-14,1610612747,Los Angeles Lakers,0021300857,L,48,103
2010-11,1610612756,Phoenix Suns,0021001008,L,48,95
2013-14,1610612745,Houston Rockets,0021300112,L,53,117
2010-11,1610612752,New York Knicks,0021000570,L,48,125
2013-14,1610612756,Phoenix Suns,0021300171,L,48,106
2013-14,1610612737,Atlanta Hawks,0021300449,L,48,102
2013-14,1610612745,Houston Rockets,0021301171,L,48,116
2013-14,1610612748,Miami Heat,0021300612,L,48,114
2010-11,1610612762,Utah Jazz,0021000599,L,48,101
2013-14,1610612752,New York Knicks,0021300816,L,58,121
2013-14,1610612761,Toronto Raptors,0021301177,L,48,100
2013-14,1610612752,New York Knicks,0021301149,L,48,91
2013-14,1610612755,Philadelphia 76ers,0021300741,L,48,98
2013-14,1610612743,Denver Nuggets,0021300837,L,48,95
2013-14,1610612743,Denver Nuggets,0021300751,L,48,109
2013-14,1610612753,Orlando Magic,0021300164,L,48,92
2021-22,1610612743,Denver Nuggets,0022100631,W,48,140
2021-22,1610612755,Philadelphia 76ers,0022101161,W,48,144
2021-22,1610612763,Memphis Grizzlies,0022101096,W,48,133
2021-22,1610612757,Portland Trail Blazers,0022100033,W,48,134
2021-22,1610612738,Boston Celtics,0022100347,W,48,145
2021-22,1610612748,Miami Heat,0022100084,W,48,129
2021-22,1610612750,Minnesota Timberwolves,0022100227,W,48,115
2021-22,1610612744,Golden State Warriors,0022100086,W,48,103
2021-22,1610612746,LA Clippers,0022101212,W,48,117
2021-22,1610612746,LA Clippers,0022101177,W,48,119
2021-22,1610612737,Atlanta Hawks,0022101221,W,48,130
2021-22,1610612746,LA Clippers,0022100115,W,48,126
2021-22,1610612744,Golden State Warriors,0022100734,W,48,124
2021-22,1610612757,Portland Trail Blazers,0022100439,W,48,125
2021-22,1610612749,Milwaukee Bucks,0022100696,W,48,133
2021-22,1610612765,Detroit Pistons,0022101169,W,48,121
2021-22,1610612748,Miami Heat,0022100936,L,48,119
2021-22,1610612766,Charlotte Hornets,0022100324,L,48,125
2021-22,1610612738,Boston Celtics,0022100005,L,58,134
2021-22,1610612745,Houston Rockets,0022100935,L,53,127
2021-22,1610612738,Boston Celtics,0022101198,L,48,121
2020-21,1610612754,Indiana Pacers,0022000963,W,48,152
2020-21,1610612738,Boston Celtics,0022000990,W,48,132
2020-21,1610612738,Boston Celtics,0022000757,W,48,116
2020-21,1610612749,Milwaukee Bucks,0022000316,W,48,134
2020-21,1610612746,LA Clippers,0022001047,W,48,113
2020-21,1610612766,Charlotte Hornets,0022000911,W,48,125
2020-21,1610612762,Utah Jazz,0022000089,W,48,130
2020-21,1610612749,Milwaukee Bucks,0022000329,W,48,130
2020-21,1610612746,LA Clippers,0022000867,W,48,124
2020-21,1610612762,Utah Jazz,0022000214,W,48,118
2020-21,1610612751,Brooklyn Nets,0022000848,W,48,130
2020-21,1610612766,Charlotte Hornets,0022000299,W,48,126
2020-21,1610612757,Portland Trail Blazers,0022000559,W,48,132
2020-21,1610612766,Charlotte Hornets,0022000588,W,48,114
2020-21,1610612760,Oklahoma City Thunder,0022000654,W,48,112
2020-21,1610612766,Charlotte Hornets,0022000314,W,53,129
2020-21,1610612753,Orlando Magic,0022000633,W,48,121
2020-21,1610612756,Phoenix Suns,0022000115,W,48,123
2020-21,1610612762,Utah Jazz,0022001008,W,48,127
2020-21,1610612740,New Orleans Pelicans,0022000293,W,48,131
2020-21,1610612761,Toronto Raptors,0022000191,W,48,116
2020-21,1610612737,Atlanta Hawks,0022000544,W,48,115
2020-21,1610612742,Dallas Mavericks,0022000360,W,48,134
2020-21,1610612741,Chicago Bulls,0022000298,L,48,122
2020-21,1610612741,Chicago Bulls,0022000184,L,53,125
2020-21,1610612761,Toronto Raptors,0022000634,L,48,112
2020-21,1610612761,Toronto Raptors,0022000552,L,48,125
2020-21,1610612762,Utah Jazz,0022000545,L,53,123
2020-21,1610612754,Indiana Pacers,0022001048,L,48,133
2020-21,1610612757,Portland Trail Blazers,0022000745,L,48,109
2018-19,1610612765,Detroit Pistons,0021800935,W,48,129
2018-19,1610612762,Utah Jazz,0021800354,W,48,139
2018-19,1610612743,Denver Nuggets,0021800669,W,48,135
2018-19,1610612745,Houston Rockets,0021800625,W,48,141
2018-19,1610612745,Houston Rockets,0021800809,W,48,127
2018-19,1610612761,Toronto Raptors,0021801125,W,48,117
2018-19,1610612762,Utah Jazz,0021801068,W,48,137
2018-19,1610612745,Houston Rockets,0021800231,W,48,132
2018-19,1610612765,Detroit Pistons,0021800169,W,48,124
2018-19,1610612745,Houston Rockets,0021800185,W,48,115
2018-19,1610612737,Atlanta Hawks,0021800791,W,48,137
2018-19,1610612760,Oklahoma City Thunder,0021801083,W,48,116
2018-19,1610612744,Golden State Warriors,0021801191,W,48,120
2018-19,1610612765,Detroit Pistons,0021800463,W,53,129
2018-19,1610612752,New York Knicks,0021800330,W,53,136
2018-19,1610612751,Brooklyn Nets,0021800842,L,48,125
2018-19,1610612766,Charlotte Hornets,0021800421,L,53,124
2018-19,1610612737,Atlanta Hawks,0021800877,L,48,122
2018-19,1610612750,Minnesota Timberwolves,0021800162,L,48,110
2018-19,1610612758,Sacramento Kings,0021800583,L,48,123
2018-19,1610612753,Orlando Magic,0021800356,L,53,118
2018-19,1610612751,Brooklyn Nets,0021800083,L,48,114
2017-18,1610612759,San Antonio Spurs,0021700183,W,48,133
2017-18,1610612761,Toronto Raptors,0021700615,W,48,133
2017-18,1610612745,Houston Rockets,0021701111,W,48,118
2017-18,1610612743,Denver Nuggets,0021700226,W,48,146
2017-18,1610612745,Houston Rockets,0021700259,W,48,125
2017-18,1610612766,Charlotte Hornets,0021701213,W,48,119
2017-18,1610612764,Washington Wizards,0021700726,W,48,129
2017-18,1610612752,New York Knicks,0021701186,W,48,122
2017-18,1610612745,Houston Rockets,0021701091,W,48,114
2017-18,1610612745,Houston Rockets,0021700232,W,48,105
2017-18,1610612753,Orlando Magic,0021700754,W,48,127
2017-18,1610612745,Houston Rockets,0021700308,W,48,118
2017-18,1610612761,Toronto Raptors,0021700833,W,48,123
2017-18,1610612741,Chicago Bulls,0021701144,W,48,113
2017-18,1610612744,Golden State Warriors,0021700135,W,48,127
2017-18,1610612764,Washington Wizards,0021700521,W,48,121
2017-18,1610612743,Denver Nuggets,0021700794,W,48,121
2017-18,1610612745,Houston Rockets,0021700428,W,48,124
2017-18,1610612745,Houston Rockets,0021700282,W,48,117
2017-18,1610612755,Philadelphia 76ers,0021701052,W,48,108
2017-18,1610612764,Washington Wizards,0021701138,W,48,107
2017-18,1610612744,Golden State Warriors,0021700535,W,48,141
2017-18,1610612762,Utah Jazz,0021700285,W,48,121
2017-18,1610612741,Chicago Bulls,0021700524,W,48,119
2017-18,1610612755,Philadelphia 76ers,0021700121,W,48,121
2017-18,1610612745,Houston Rockets,0021700366,W,48,112
2017-18,1610612746,LA Clippers,0021700475,W,48,128
2017-18,1610612757,Portland Trail Blazers,0021700682,W,48,117
2017-18,1610612751,Brooklyn Nets,0021701205,W,48,114
2017-18,1610612753,Orlando Magic,0021701016,W,48,126
2017-18,1610612744,Golden State Warriors,0021700025,W,48,128
2017-18,1610612739,Cleveland Cavaliers,0021700313,W,48,121
2017-18,1610612745,Houston Rockets,0021700540,W,58,148
2017-18,1610612741,Chicago Bulls,0021700870,L,48,115
2017-18,1610612748,Miami Heat,0021701018,L,53,119
2017-18,1610612753,Orlando Magic,0021700022,L,48,121
2017-18,1610612743,Denver Nuggets,0021700094,L,48,110
2017-18,1610612757,Portland Trail Blazers,0021700384,L,48,117
2017-18,1610612740,New Orleans Pelicans,0021700392,L,48,123
2017-18,1610612756,Phoenix Suns,0021700987,L,48,115
2017-18,1610612743,Denver Nuggets,0021701054,L,58,141
2017-18,1610612748,Miami Heat,0021700361,L,48,105
2017-18,1610612758,Sacramento Kings,0021700737,L,48,98
2014-15,1610612740,New Orleans Pelicans,0021400128,W,48,139
2014-15,1610612761,Toronto Raptors,0021400175,W,48,124
2014-15,1610612739,Cleveland Cavaliers,0021400643,W,48,129
2014-15,1610612746,Los Angeles Clippers,0021400502,W,48,127
2014-15,1610612739,Cleveland Cavaliers,0021400948,W,48,127
2014-15,1610612762,Utah Jazz,0021400997,W,48,94
2014-15,1610612746,Los Angeles Clippers,0021401153,W,48,106
2014-15,1610612739,Cleveland Cavaliers,0021401124,W,48,114
2014-15,1610612744,Golden State Warriors,0021400518,W,48,117
2014-15,1610612746,Los Angeles Clippers,0021400252,W,48,127
2014-15,1610612739,Cleveland Cavaliers,0021401005,W,48,117
2014-15,1610612746,Los Angeles Clippers,0021400198,W,48,113
2014-15,1610612746,Los Angeles Clippers,0021400477,W,48,99
2014-15,1610612742,Dallas Mavericks,0021400367,W,48,107
2014-15,1610612765,Detroit Pistons,0021400601,W,48,107
2014-15,1610612744,Golden State Warriors,0021400068,W,48,121
2014-15,1610612745,Houston Rockets,0021400240,W,48,117
2014-15,1610612746,Los Angeles Clippers,0021400957,W,48,120
2014-15,1610612746,Los Angeles Clippers,0021401216,W,48,112
2014-15,1610612745,Houston Rockets,0021400784,W,48,127
2014-15,1610612737,Atlanta Hawks,0021400749,W,48,124
2014-15,1610612739,Cleveland Cavaliers,0021400900,W,48,120
2014-15,1610612745,Houston Rockets,0021400753,W,48,117
